sequence,update_id,memory_id,version,operation,backend,event_persisted_at,backend_committed_at,rawerk_committed_at,checkpoint_committed_at,first_searchable,first_searchable_at,processing_attempt,status,is_duplicate
1154,p53a_evt_001154,p53a_001154,1154,update_relation,neo4j,31721.764,31729.541,31736.223,31736.674,True,31738.148,1,ok,False
1155,p53a_evt_001155,p53a_001155,1155,insert_memory,neo4j,31738.158,31743.63,31748.811,31749.277,True,31751.214,1,ok,False
1156,p53a_evt_001156,p53a_001156,1156,update_relation,neo4j,31751.224,31757.928,31766.178,31766.774,True,31768.654,1,ok,False
1157,p53a_evt_001157,p53a_001157,1157,update_relation,neo4j,31768.664,31774.254,31777.638,31778.097,True,31779.736,1,ok,False
1158,p53a_evt_001158,p53a_001158,1158,insert_memory,neo4j,31779.777,31786.35,31790.091,31790.539,True,31791.922,1,ok,False
1159,p53a_evt_001159,p53a_001159,1159,insert_memory,neo4j,31791.932,31798.09,31801.625,31802.088,True,31803.48,1,ok,False
1160,p53a_evt_001160,p53a_001160,1160,replace_relation,neo4j,31803.49,31809.502,31813.098,31813.585,True,31815.144,1,ok,False
1161,p53a_evt_001161,p53a_001161,1161,insert_memory,neo4j,31815.154,31821.086,31824.814,31825.316,True,31827.026,1,ok,False
1162,p53a_evt_001162,p53a_001162,1162,insert_memory,neo4j,31827.036,31833.561,31837.769,31838.261,True,31840.035,1,ok,False
1163,p53a_evt_001163,p53a_001163,1163,insert_memory,neo4j,31840.046,31845.914,31850.265,31850.754,True,31852.453,1,ok,False
1164,p53a_evt_001164,p53a_001164,1164,replace_relation,neo4j,31852.463,31869.15,31876.377,31876.822,True,31879.123,1,ok,False
1165,p53a_evt_001165,p53a_001165,1165,insert_memory,neo4j,31879.133,31887.022,31891.412,31891.849,True,31895.078,1,ok,False
1166,p53a_evt_001166,p53a_001166,1166,update_relation,neo4j,31895.087,31901.119,31905.263,31905.737,True,31907.21,1,ok,False
1167,p53a_evt_001167,p53a_001167,1167,insert_memory,neo4j,31907.219,31912.83,31916.099,31916.544,True,31917.942,1,ok,False
1168,p53a_evt_001168,p53a_001168,1168,insert_memory,neo4j,31917.951,31925.107,31929.165,31929.627,True,31931.845,1,ok,False
1169,p53a_evt_001169,p53a_001169,1169,update_relation,neo4j,31931.854,31939.206,31942.296,31942.731,True,31944.47,1,ok,False
1170,p53a_evt_001170,p53a_001170,1170,insert_memory,neo4j,31944.479,31957.763,31965.146,31965.666,True,31968.171,1,ok,False
1171,p53a_evt_001171,p53a_001171,1171,replace_relation,neo4j,31968.181,31976.295,31982.542,31983.049,True,31985.263,1,ok,False
1172,p53a_evt_001172,p53a_001172,1172,update_relation,neo4j,31985.273,31994.24,31998.436,31998.882,True,32000.579,1,ok,False
1173,p53a_evt_001173,p53a_001173,1173,insert_memory,neo4j,32000.589,32007.259,32013.64,32014.107,True,32016.171,1,ok,False
1174,p53a_evt_001174,p53a_001174,1174,insert_memory,neo4j,32016.181,32023.048,32027.255,32027.678,True,32029.555,1,ok,False
1175,p53a_evt_001175,p53a_001175,1175,insert_memory,neo4j,32029.564,32036.373,32040.327,32040.758,True,32042.628,1,ok,False
1176,p53a_evt_001176,p53a_001176,1176,update_relation,neo4j,32042.638,32050.039,32054.779,32055.237,True,32057.213,1,ok,False
1177,p53a_evt_001177,p53a_001177,1177,insert_memory,neo4j,32057.222,32062.949,32066.945,32067.39,True,32068.977,1,ok,False
1178,p53a_evt_001178,p53a_001178,1178,insert_memory,neo4j,32068.988,32076.837,32081.519,32081.984,True,32083.633,1,ok,False
1179,p53a_evt_001179,p53a_001179,1179,replace_relation,neo4j,32083.643,32089.169,32092.668,32093.172,True,32095.592,1,ok,False
1180,p53a_evt_001180,p53a_001180,1180,insert_memory,neo4j,32095.604,32103.415,32108.047,32108.602,True,32110.202,1,ok,False
1181,p53a_evt_001181,p53a_001181,1181,insert_memory,neo4j,32110.212,32116.658,32120.722,32121.224,True,32123.024,1,ok,False
1182,p53a_evt_001182,p53a_001182,1182,insert_memory,neo4j,32123.033,32130.149,32134.636,32135.089,True,32137.12,1,ok,False
1183,p53a_evt_001183,p53a_001183,1183,update_relation,neo4j,32137.13,32142.641,32147.491,32147.972,True,32149.593,1,ok,False
1184,p53a_evt_001184,p53a_001184,1184,insert_memory,neo4j,32149.602,32156.13,32159.549,32160.0,True,32161.89,1,ok,False
1185,p53a_evt_001185,p53a_001185,1185,insert_memory,neo4j,32161.901,32167.189,32170.377,32170.81,True,32172.218,1,ok,False
1186,p53a_evt_001186,p53a_001186,1186,insert_memory,neo4j,32172.227,32178.543,32182.881,32183.396,True,32184.926,1,ok,False
1187,p53a_evt_001187,p53a_001187,1187,update_relation,neo4j,32184.937,32191.948,32195.882,32196.539,True,32198.651,1,ok,False
1188,p53a_evt_001188,p53a_001188,1188,insert_memory,neo4j,32198.663,32205.687,32213.142,32213.678,True,32216.343,1,ok,False
1189,p53a_evt_001189,p53a_001189,1189,insert_memory,neo4j,32216.355,32222.183,32226.19,32226.633,True,32228.113,1,ok,False
1190,p53a_evt_001190,p53a_001190,1190,update_relation,neo4j,32228.124,32234.72,32239.036,32239.486,True,32240.778,1,ok,False
1191,p53a_evt_001191,p53a_001191,1191,update_relation,neo4j,32240.787,32245.837,32250.423,32250.877,True,32252.164,1,ok,False
1192,p53a_evt_001192,p53a_001192,1192,insert_memory,neo4j,32252.173,32258.784,32262.049,32262.467,True,32264.605,1,ok,False
1193,p53a_evt_001193,p53a_001193,1193,insert_memory,neo4j,32264.615,32270.768,32274.536,32274.963,True,32277.263,1,ok,False
1194,p53a_evt_001194,p53a_001194,1194,insert_memory,neo4j,32277.272,32284.279,32288.453,32288.915,True,32290.478,1,ok,False
1195,p53a_evt_001195,p53a_001195,1195,replace_relation,neo4j,32290.488,32296.532,32300.899,32301.408,True,32302.941,1,ok,False
1196,p53a_evt_001196,p53a_001196,1196,insert_memory,neo4j,32302.95,32309.585,32314.042,32314.548,True,32316.504,1,ok,False
1197,p53a_evt_001197,p53a_001197,1197,insert_memory,neo4j,32316.516,32322.159,32325.678,32326.125,True,32327.959,1,ok,False
1198,p53a_evt_001198,p53a_001198,1198,insert_memory,neo4j,32327.971,32335.834,32339.618,32340.086,True,32341.789,1,ok,False
1199,p53a_evt_001199,p53a_001199,1199,insert_memory,neo4j,32341.799,32347.804,32351.665,32352.12,True,32353.59,1,ok,False
1200,p53a_evt_001200,p53a_001200,1200,insert_memory,neo4j,32353.6,32359.057,32364.105,32364.626,True,32366.311,1,ok,False
1201,p53a_evt_001201,p53a_001201,1201,update_relation,neo4j,32373.046,32379.784,32383.78,32384.251,True,32385.789,1,ok,False
1202,p53a_evt_001202,p53a_001202,1202,insert_memory,neo4j,32385.799,32391.919,32397.056,32397.621,True,32399.304,1,ok,False
1203,p53a_evt_001203,p53a_001203,1203,replace_relation,neo4j,32399.314,32404.523,32408.196,32408.651,True,32410.319,1,ok,False
1204,p53a_evt_001204,p53a_001204,1204,update_relation,neo4j,32410.329,32415.907,32420.396,32420.94,True,32422.65,1,ok,False
1205,p53a_evt_001205,p53a_001205,1205,replace_relation,neo4j,32422.661,32427.787,32431.294,32431.808,True,32433.369,1,ok,False
1206,p53a_evt_001206,p53a_001206,1206,update_relation,neo4j,32433.379,32438.68,32442.087,32442.552,True,32444.204,1,ok,False
1207,p53a_evt_001207,p53a_001207,1207,insert_memory,neo4j,32444.214,32450.944,32455.852,32456.391,True,32458.548,1,ok,False
1208,p53a_evt_001208,p53a_001208,1208,update_relation,neo4j,32458.559,32465.328,32470.943,32471.447,True,32474.267,1,ok,False
1209,p53a_evt_001209,p53a_001209,1209,update_relation,neo4j,32474.279,32481.753,32486.391,32486.873,True,32488.387,1,ok,False
1210,p53a_evt_001210,p53a_001210,1210,replace_relation,neo4j,32488.397,32493.887,32497.839,32498.297,True,32500.467,1,ok,False
1211,p53a_evt_001211,p53a_001211,1211,update_relation,neo4j,32500.477,32507.0,32510.615,32511.158,True,32512.708,1,ok,False
1212,p53a_evt_001212,p53a_001212,1212,update_relation,neo4j,32512.719,32518.185,32521.49,32521.918,True,32523.276,1,ok,False
1213,p53a_evt_001213,p53a_001213,1213,insert_memory,neo4j,32523.285,32529.473,32533.601,32534.045,True,32535.527,1,ok,False
1214,p53a_evt_001214,p53a_001214,1214,update_relation,neo4j,32535.536,32541.582,32545.178,32545.653,True,32547.421,1,ok,False
1215,p53a_evt_001215,p53a_001215,1215,replace_relation,neo4j,32547.431,32554.665,32558.705,32559.19,True,32561.392,1,ok,False
1216,p53a_evt_001216,p53a_001216,1216,insert_memory,neo4j,32561.405,32569.438,32573.423,32573.938,True,32575.5,1,ok,False
1217,p53a_evt_001217,p53a_001217,1217,update_relation,neo4j,32575.51,32582.346,32586.404,32586.888,True,32588.72,1,ok,False
1218,p53a_evt_001218,p53a_001218,1218,insert_memory,neo4j,32588.73,32595.904,32599.646,32600.124,True,32601.697,1,ok,False
1219,p53a_evt_001219,p53a_001219,1219,insert_memory,neo4j,32601.707,32608.44,32612.986,32613.569,True,32615.372,1,ok,False
1220,p53a_evt_001220,p53a_001220,1220,insert_memory,neo4j,32615.383,32621.271,32625.867,32626.398,True,32628.362,1,ok,False
1221,p53a_evt_001221,p53a_001221,1221,insert_memory,neo4j,32628.375,32637.184,32641.803,32642.256,True,32643.936,1,ok,False
1222,p53a_evt_001222,p53a_001222,1222,insert_memory,neo4j,32643.946,32650.514,32654.886,32655.338,True,32657.318,1,ok,False
1223,p53a_evt_001223,p53a_001223,1223,replace_relation,neo4j,32657.328,32663.918,32667.766,32668.216,True,32669.926,1,ok,False
1224,p53a_evt_001224,p53a_001224,1224,insert_memory,neo4j,32669.936,32675.923,32680.265,32680.819,True,32683.225,1,ok,False
1225,p53a_evt_001225,p53a_001225,1225,update_relation,neo4j,32683.234,32690.622,32696.89,32697.603,True,32700.031,1,ok,False
1226,p53a_evt_001226,p53a_001226,1226,update_relation,neo4j,32700.044,32707.364,32713.013,32713.59,True,32715.821,1,ok,False
1227,p53a_evt_001227,p53a_001227,1227,update_relation,neo4j,32715.832,32724.344,32728.495,32729.002,True,32731.967,1,ok,False
1228,p53a_evt_001228,p53a_001228,1228,update_relation,neo4j,32731.977,32741.451,32746.407,32746.877,True,32749.606,1,ok,False
1229,p53a_evt_001229,p53a_001229,1229,update_relation,neo4j,32749.616,32756.48,32759.781,32760.213,True,32762.169,1,ok,False
1230,p53a_evt_001230,p53a_001230,1230,insert_memory,neo4j,32762.179,32768.061,32771.684,32772.138,True,32773.764,1,ok,False
1231,p53a_evt_001231,p53a_001231,1231,insert_memory,neo4j,32773.773,32781.815,32788.1,32788.811,True,32791.391,1,ok,False
1232,p53a_evt_001232,p53a_001232,1232,insert_memory,neo4j,32791.404,32799.787,32806.543,32807.098,True,32809.934,1,ok,False
1233,p53a_evt_001233,p53a_001233,1233,insert_memory,neo4j,32809.944,32820.852,32826.288,32826.754,True,32828.351,1,ok,False
1234,p53a_evt_001234,p53a_001234,1234,insert_memory,neo4j,32828.361,32838.336,32845.685,32846.158,True,32849.023,1,ok,False
1235,p53a_evt_001235,p53a_001235,1235,update_relation,neo4j,32849.033,32861.591,32865.896,32866.297,True,32868.026,1,ok,False
1236,p53a_evt_001236,p53a_001236,1236,update_relation,neo4j,32868.3,32875.364,32879.653,32880.136,True,32881.96,1,ok,False
1237,p53a_evt_001237,p53a_001237,1237,insert_memory,neo4j,32881.969,32889.751,32894.783,32895.238,True,32897.215,1,ok,False
1238,p53a_evt_001238,p53a_001238,1238,update_relation,neo4j,32897.225,32904.531,32915.073,32915.488,True,32917.81,1,ok,False
1239,p53a_evt_001239,p53a_001239,1239,insert_memory,neo4j,32917.82,32923.768,32929.484,32929.911,True,32931.648,1,ok,False
1240,p53a_evt_001240,p53a_001240,1240,update_relation,neo4j,32931.658,32938.476,32942.069,32942.513,True,32943.827,1,ok,False
1241,p53a_evt_001241,p53a_001241,1241,insert_memory,neo4j,32943.836,32950.53,32954.852,32955.273,True,32956.899,1,ok,False
1242,p53a_evt_001242,p53a_001242,1242,update_relation,neo4j,32956.909,32964.745,32977.141,32978.491,True,32982.25,1,ok,False
1243,p53a_evt_001243,p53a_001243,1243,insert_memory,neo4j,32982.27,32996.167,33001.855,33002.527,True,33004.63,1,ok,False
1244,p53a_evt_001244,p53a_001244,1244,insert_memory,neo4j,33004.642,33012.771,33017.163,33017.725,True,33019.298,1,ok,False
1245,p53a_evt_001245,p53a_001245,1245,update_relation,neo4j,33019.317,33024.822,33028.489,33028.933,True,33030.694,1,ok,False
1246,p53a_evt_001246,p53a_001246,1246,update_relation,neo4j,33030.703,33036.871,33040.895,33041.418,True,33042.875,1,ok,False
1247,p53a_evt_001247,p53a_001247,1247,update_relation,neo4j,33042.884,33048.034,33051.386,33051.826,True,33053.204,1,ok,False
1248,p53a_evt_001248,p53a_001248,1248,insert_memory,neo4j,33053.214,33059.43,33063.85,33064.302,True,33067.342,1,ok,False
1249,p53a_evt_001249,p53a_001249,1249,insert_memory,neo4j,33067.352,33072.66,33076.02,33076.423,True,33077.71,1,ok,False
1250,p53a_evt_001250,p53a_001250,1250,update_relation,neo4j,33077.719,33084.82,33089.341,33089.819,True,33091.368,1,ok,False
1251,p53a_evt_001251,p53a_001251,1251,insert_memory,neo4j,33091.378,33097.813,33101.508,33101.97,True,33104.507,1,ok,False
1252,p53a_evt_001252,p53a_001252,1252,insert_memory,neo4j,33104.517,33110.985,33115.395,33115.858,True,33117.398,1,ok,False
1253,p53a_evt_001253,p53a_001253,1253,insert_memory,neo4j,33117.407,33123.172,33127.447,33127.877,True,33129.823,1,ok,False
1254,p53a_evt_001254,p53a_001254,1254,update_relation,neo4j,33129.834,33135.561,33141.293,33141.755,True,33143.399,1,ok,False
1255,p53a_evt_001255,p53a_001255,1255,update_relation,neo4j,33143.409,33149.273,33152.613,33153.094,True,33154.703,1,ok,False
1256,p53a_evt_001256,p53a_001256,1256,insert_memory,neo4j,33154.713,33161.299,33165.548,33166.035,True,33167.509,1,ok,False
1257,p53a_evt_001257,p53a_001257,1257,update_relation,neo4j,33167.519,33173.913,33178.011,33178.451,True,33180.187,1,ok,False
1258,p53a_evt_001258,p53a_001258,1258,insert_memory,neo4j,33180.196,33187.039,33191.001,33191.496,True,33192.952,1,ok,False
1259,p53a_evt_001259,p53a_001259,1259,insert_memory,neo4j,33192.962,33199.554,33203.718,33204.231,True,33206.133,1,ok,False
1260,p53a_evt_001260,p53a_001260,1260,update_relation,neo4j,33206.143,33214.084,33218.342,33218.791,True,33220.581,1,ok,False
1261,p53a_evt_001261,p53a_001261,1261,insert_memory,neo4j,33220.591,33226.759,33230.844,33231.305,True,33233.175,1,ok,False
1262,p53a_evt_001262,p53a_001262,1262,insert_memory,neo4j,33233.185,33239.212,33242.874,33243.342,True,33245.266,1,ok,False
1263,p53a_evt_001263,p53a_001263,1263,update_relation,neo4j,33245.277,33255.613,33260.922,33261.623,True,33264.195,1,ok,False
1264,p53a_evt_001264,p53a_001264,1264,insert_memory,neo4j,33264.208,33271.277,33276.143,33276.731,True,33280.157,1,ok,False
1265,p53a_evt_001265,p53a_001265,1265,insert_memory,neo4j,33280.17,33288.167,33291.999,33292.506,True,33294.401,1,ok,False
1266,p53a_evt_001266,p53a_001266,1266,update_relation,neo4j,33294.411,33301.804,33305.905,33306.358,True,33308.061,1,ok,False
1267,p53a_evt_001267,p53a_001267,1267,update_relation,neo4j,33308.071,33314.894,33318.62,33319.078,True,33320.965,1,ok,False
1268,p53a_evt_001268,p53a_001268,1268,replace_relation,neo4j,33320.974,33326.985,33331.18,33331.709,True,33333.361,1,ok,False
1269,p53a_evt_001269,p53a_001269,1269,insert_memory,neo4j,33333.371,33339.828,33343.495,33343.951,True,33345.684,1,ok,False
1270,p53a_evt_001270,p53a_001270,1270,update_relation,neo4j,33345.695,33351.308,33354.878,33355.338,True,33356.801,1,ok,False
1271,p53a_evt_001271,p53a_001271,1271,replace_relation,neo4j,33356.81,33362.613,33366.288,33366.763,True,33368.041,1,ok,False
1272,p53a_evt_001272,p53a_001272,1272,insert_memory,neo4j,33368.05,33372.807,33376.102,33376.554,True,33377.953,1,ok,False
1273,p53a_evt_001273,p53a_001273,1273,insert_memory,neo4j,33377.962,33384.317,33387.703,33388.167,True,33389.539,1,ok,False
1274,p53a_evt_001274,p53a_001274,1274,update_relation,neo4j,33389.548,33394.639,33398.863,33399.321,True,33400.694,1,ok,False
1275,p53a_evt_001275,p53a_001275,1275,insert_memory,neo4j,33400.703,33406.89,33410.902,33411.432,True,33413.337,1,ok,False
1276,p53a_evt_001276,p53a_001276,1276,update_relation,neo4j,33413.348,33419.215,33422.797,33423.245,True,33424.674,1,ok,False
1277,p53a_evt_001277,p53a_001277,1277,replace_relation,neo4j,33424.683,33431.6,33435.871,33436.343,True,33437.725,1,ok,False
1278,p53a_evt_001278,p53a_001278,1278,insert_memory,neo4j,33437.734,33443.554,33447.316,33447.773,True,33449.286,1,ok,False
1279,p53a_evt_001279,p53a_001279,1279,insert_memory,neo4j,33449.295,33457.69,33461.117,33461.578,True,33463.403,1,ok,False
1280,p53a_evt_001280,p53a_001280,1280,insert_memory,neo4j,33463.413,33468.6,33471.957,33472.422,True,33474.289,1,ok,False
1281,p53a_evt_001281,p53a_001281,1281,insert_memory,neo4j,33474.299,33482.161,33486.874,33487.325,True,33489.034,1,ok,False
1282,p53a_evt_001282,p53a_001282,1282,insert_memory,neo4j,33489.043,33493.928,33497.707,33498.16,True,33499.545,1,ok,False
1283,p53a_evt_001283,p53a_001283,1283,insert_memory,neo4j,33499.555,33505.899,33509.742,33510.187,True,33511.884,1,ok,False
1284,p53a_evt_001284,p53a_001284,1284,insert_memory,neo4j,33511.895,33517.384,33521.154,33521.607,True,33523.576,1,ok,False
1285,p53a_evt_001285,p53a_001285,1285,update_relation,neo4j,33523.585,33531.152,33535.26,33535.719,True,33537.784,1,ok,False
1286,p53a_evt_001286,p53a_001286,1286,insert_memory,neo4j,33537.795,33543.92,33548.109,33548.624,True,33550.415,1,ok,False
1287,p53a_evt_001287,p53a_001287,1287,insert_memory,neo4j,33550.427,33558.539,33562.714,33563.2,True,33564.75,1,ok,False
1288,p53a_evt_001288,p53a_001288,1288,insert_memory,neo4j,33564.759,33570.181,33574.021,33574.461,True,33576.127,1,ok,False
1289,p53a_evt_001289,p53a_001289,1289,insert_memory,neo4j,33576.138,33583.332,33587.037,33587.499,True,33588.799,1,ok,False
1290,p53a_evt_001290,p53a_001290,1290,insert_memory,neo4j,33588.809,33594.076,33599.887,33600.326,True,33603.559,1,ok,False
1291,p53a_evt_001291,p53a_001291,1291,update_relation,neo4j,33603.568,33612.849,33617.44,33617.902,True,33619.572,1,ok,False
1292,p53a_evt_001292,p53a_001292,1292,update_relation,neo4j,33619.583,33627.363,33632.084,33632.534,True,33635.326,1,ok,False
1293,p53a_evt_001293,p53a_001293,1293,insert_memory,neo4j,33635.338,33649.386,33656.132,33656.629,True,33658.386,1,ok,False
1294,p53a_evt_001294,p53a_001294,1294,insert_memory,neo4j,33658.395,33665.25,33668.98,33669.473,True,33670.987,1,ok,False
1295,p53a_evt_001295,p53a_001295,1295,insert_memory,neo4j,33670.997,33676.641,33682.452,33682.981,True,33684.85,1,ok,False
1296,p53a_evt_001296,p53a_001296,1296,update_relation,neo4j,33684.86,33759.964,33764.469,33764.947,True,33767.173,1,ok,False
1297,p53a_evt_001297,p53a_001297,1297,update_relation,neo4j,33767.183,33774.229,33779.364,33779.985,True,33781.797,1,ok,False
1298,p53a_evt_001298,p53a_001298,1298,update_relation,neo4j,33781.808,33788.689,33793.102,33793.584,True,33795.617,1,ok,False
1299,p53a_evt_001299,p53a_001299,1299,insert_memory,neo4j,33795.629,33801.764,33807.646,33808.151,True,33811.481,1,ok,False
1300,p53a_evt_001300,p53a_001300,1300,update_relation,neo4j,33811.492,33820.448,33824.833,33825.28,True,33827.84,1,ok,False
1301,p53a_evt_001301,p53a_001301,1301,insert_memory,neo4j,33827.853,33837.006,33843.855,33844.324,True,33848.313,1,ok,False
1302,p53a_evt_001302,p53a_001302,1302,insert_memory,neo4j,33848.324,33858.975,33866.809,33867.408,True,33869.535,1,ok,False
1303,p53a_evt_001303,p53a_001303,1303,update_relation,neo4j,33869.545,33877.617,33882.276,33882.813,True,33884.319,1,ok,False
1304,p53a_evt_001304,p53a_001304,1304,replace_relation,neo4j,33884.329,33894.243,33903.875,33904.357,True,33908.42,1,ok,False
1305,p53a_evt_001305,p53a_001305,1305,replace_relation,neo4j,33908.431,33922.462,33928.114,33928.575,True,33930.339,1,ok,False
1306,p53a_evt_001306,p53a_001306,1306,insert_memory,neo4j,33930.35,33937.106,33942.914,33943.372,True,33945.127,1,ok,False
1307,p53a_evt_001307,p53a_001307,1307,insert_memory,neo4j,33945.138,33952.148,33956.889,33957.392,True,33960.281,1,ok,False
1308,p53a_evt_001308,p53a_001308,1308,insert_memory,neo4j,33960.291,33967.926,33972.481,33972.971,True,33976.66,1,ok,False
1309,p53a_evt_001309,p53a_001309,1309,replace_relation,neo4j,33976.671,33985.321,33989.833,33990.34,True,33991.986,1,ok,False
