query_id,category,split,legacy_gold_memory_ids,canonical_gold_memory_ids,legacy_gold_count,canonical_gold_count,changed,status
conv-50_qa_49,1,test,conv-50_session_12_D12:2;conv-50_session_12_D12:4;conv-50_session_22_D22:5,conv-50_session_12_D12:2;conv-50_session_12_D12:4;conv-50_session_22_D22:5,3,3,False,mapped
conv-50_qa_50,2,test,conv-50_session_23_D23:16,conv-50_session_23_D23:16,1,1,False,mapped
conv-50_qa_51,2,test,conv-50_session_24_D24:5;conv-50_session_15_D15:2,conv-50_session_24_D24:5;conv-50_session_15_D15:2,2,2,False,mapped
conv-50_qa_52,2,test,conv-50_session_24_D24:17,conv-50_session_24_D24:17,1,1,False,mapped
conv-50_qa_53,1,test,conv-50_session_25_D25:6;conv-50_session_29_D29:7,conv-50_session_25_D25:6;conv-50_session_29_D29:7,2,2,False,mapped
conv-50_qa_54,1,test,conv-50_session_25_D25:8;conv-50_session_28_D28:31,conv-50_session_25_D25:8;conv-50_session_28_D28:31,2,2,False,mapped
conv-50_qa_55,2,test,conv-50_session_26_D26:1,conv-50_session_26_D26:1,1,1,False,mapped
conv-50_qa_56,1,test,conv-50_session_14_D14:1;conv-50_session_26_D26:2,conv-50_session_14_D14:1;conv-50_session_26_D26:2,2,2,False,mapped
conv-50_qa_57,2,test,conv-50_session_27_D27:2,conv-50_session_27_D27:2,1,1,False,mapped
conv-50_qa_58,1,test,conv-50_session_26_D26:6;conv-50_session_25_D25:12;conv-50_session_12_D12:2;conv-50_session_12_D12:4,conv-50_session_26_D26:6;conv-50_session_25_D25:12;conv-50_session_12_D12:2;conv-50_session_12_D12:4,4,4,False,mapped
conv-50_qa_59,1,test,conv-50_session_2_D2:1;conv-50_session_23_D23:16,conv-50_session_2_D2:1;conv-50_session_23_D23:16,2,2,False,mapped
conv-50_qa_60,1,test,conv-50_session_4_D4:24;conv-50_session_4_D4:26;conv-50_session_16_D16:14,conv-50_session_4_D4:24;conv-50_session_4_D4:26;conv-50_session_16_D16:14,3,3,False,mapped
conv-50_qa_61,2,test,conv-50_session_14_D14:11;conv-50_session_20_D20:1;conv-50_session_21_D21:4,conv-50_session_14_D14:11;conv-50_session_20_D20:1;conv-50_session_21_D21:4,3,3,False,mapped
conv-50_qa_62,2,test,conv-50_session_14_D14:1;conv-50_session_17_D17:1,conv-50_session_14_D14:1;conv-50_session_17_D17:1,2,2,False,mapped
conv-50_qa_63,1,test,conv-50_session_16_D16:13;conv-50_session_16_D16:4;conv-50_session_16_D16:18;conv-50_session_16_D16:19,conv-50_session_16_D16:13;conv-50_session_16_D16:4;conv-50_session_16_D16:18;conv-50_session_16_D16:19,4,4,False,mapped
conv-50_qa_64,1,test,conv-50_session_10_D10:3;conv-50_session_11_D11:1;conv-50_session_6_D6:8;conv-50_session_15_D15:1,conv-50_session_10_D10:3;conv-50_session_11_D11:1;conv-50_session_6_D6:8;conv-50_session_15_D15:1,4,4,False,mapped
conv-50_qa_65,2,test,conv-50_session_27_D27:6,conv-50_session_27_D27:6,1,1,False,mapped
conv-50_qa_66,1,test,conv-50_session_27_D27:10;conv-50_session_13_D13:7;conv-50_session_25_D25:17;conv-50_session_20_D20:1,conv-50_session_27_D27:10;conv-50_session_13_D13:7;conv-50_session_25_D25:17;conv-50_session_20_D20:1,4,4,False,mapped
conv-50_qa_67,2,test,conv-50_session_28_D28:1,conv-50_session_28_D28:1,1,1,False,mapped
conv-50_qa_68,2,test,conv-50_session_28_D28:20,conv-50_session_28_D28:20,1,1,False,mapped
conv-50_qa_69,2,test,conv-50_session_30_D30:05,conv-50_session_30_D30:5,1,1,True,mapped
conv-50_qa_70,2,test,conv-50_session_30_D30:1,conv-50_session_30_D30:1,1,1,False,mapped
conv-50_qa_71,4,test,conv-50_session_1_D1:15,conv-50_session_1_D1:15,1,1,False,mapped
conv-50_qa_72,4,test,conv-50_session_2_D2:10,conv-50_session_2_D2:10,1,1,False,mapped
conv-50_qa_73,4,test,conv-50_session_3_D3:1,conv-50_session_3_D3:1,1,1,False,mapped
conv-50_qa_74,4,test,conv-50_session_3_D3:7,conv-50_session_3_D3:7,1,1,False,mapped
conv-50_qa_75,4,test,conv-50_session_4_D4:1,conv-50_session_4_D4:1,1,1,False,mapped
conv-50_qa_76,4,test,conv-50_session_4_D4:19,conv-50_session_4_D4:19,1,1,False,mapped
conv-50_qa_77,4,test,conv-50_session_4_D4:26,conv-50_session_4_D4:26,1,1,False,mapped
conv-50_qa_78,4,test,conv-50_session_4_D4:26,conv-50_session_4_D4:26,1,1,False,mapped
conv-50_qa_79,4,test,conv-50_session_5_D5:11,conv-50_session_5_D5:11,1,1,False,mapped
conv-50_qa_80,4,test,conv-50_session_5_D5:11,conv-50_session_5_D5:11,1,1,False,mapped
conv-50_qa_81,4,test,conv-50_session_6_D6:3,conv-50_session_6_D6:3,1,1,False,mapped
conv-50_qa_82,4,test,conv-50_session_6_D6:8,conv-50_session_6_D6:8,1,1,False,mapped
conv-50_qa_83,4,test,conv-50_session_7_D7:6,conv-50_session_7_D7:6,1,1,False,mapped
conv-50_qa_84,4,test,conv-50_session_7_D7:11,conv-50_session_7_D7:11,1,1,False,mapped
conv-50_qa_85,4,test,conv-50_session_8_D8:4,conv-50_session_8_D8:4,1,1,False,mapped
conv-50_qa_86,4,test,conv-50_session_9_D9:15,conv-50_session_9_D9:15,1,1,False,mapped
conv-50_qa_87,4,test,conv-50_session_10_D10:1,conv-50_session_10_D10:1,1,1,False,mapped
conv-50_qa_88,4,test,conv-50_session_10_D10:3,conv-50_session_10_D10:3,1,1,False,mapped
conv-50_qa_89,4,test,conv-50_session_11_D11:6,conv-50_session_11_D11:6,1,1,False,mapped
conv-50_qa_90,4,test,conv-50_session_11_D11:6,conv-50_session_11_D11:6,1,1,False,mapped
conv-50_qa_91,4,test,conv-50_session_12_D12:7,conv-50_session_12_D12:7,1,1,False,mapped
conv-50_qa_92,4,test,conv-50_session_12_D12:11,conv-50_session_12_D12:11,1,1,False,mapped
conv-50_qa_93,4,test,conv-50_session_12_D12:14,conv-50_session_12_D12:14,1,1,False,mapped
conv-50_qa_94,4,test,conv-50_session_13_D13:1,conv-50_session_13_D13:1,1,1,False,mapped
conv-50_qa_95,4,test,conv-50_session_13_D13:7,conv-50_session_13_D13:7,1,1,False,mapped
conv-50_qa_96,4,test,conv-50_session_13_D13:7,conv-50_session_13_D13:7,1,1,False,mapped
conv-50_qa_97,4,test,conv-50_session_13_D13:11,conv-50_session_13_D13:11,1,1,False,mapped
conv-50_qa_98,4,test,conv-50_session_14_D14:6,conv-50_session_14_D14:6,1,1,False,mapped
conv-50_qa_99,4,test,conv-50_session_15_D15:4,conv-50_session_15_D15:4,1,1,False,mapped
conv-50_qa_100,4,test,conv-50_session_15_D15:4,conv-50_session_15_D15:4,1,1,False,mapped
conv-50_qa_101,4,test,conv-50_session_15_D15:12,conv-50_session_15_D15:12,1,1,False,mapped
conv-50_qa_102,4,test,conv-50_session_16_D16:8,conv-50_session_16_D16:8,1,1,False,mapped
conv-50_qa_103,4,test,conv-50_session_16_D16:14,conv-50_session_16_D16:14,1,1,False,mapped
conv-50_qa_104,4,test,conv-50_session_16_D16:20,conv-50_session_16_D16:20,1,1,False,mapped
conv-50_qa_105,4,test,conv-50_session_16_D16:20,conv-50_session_16_D16:20,1,1,False,mapped
conv-50_qa_106,4,test,conv-50_session_17_D17:1,conv-50_session_17_D17:1,1,1,False,mapped
conv-50_qa_107,4,test,conv-50_session_17_D17:5,conv-50_session_17_D17:5,1,1,False,mapped
conv-50_qa_108,4,test,conv-50_session_17_D17:6,conv-50_session_17_D17:6,1,1,False,mapped
conv-50_qa_109,4,test,conv-50_session_18_D18:7,conv-50_session_18_D18:7,1,1,False,mapped
conv-50_qa_110,4,test,conv-50_session_18_D18:11,conv-50_session_18_D18:11,1,1,False,mapped
conv-50_qa_111,4,test,conv-50_session_19_D19:6,conv-50_session_19_D19:6,1,1,False,mapped
conv-50_qa_112,4,test,conv-50_session_19_D19:9,conv-50_session_19_D19:9,1,1,False,mapped
conv-50_qa_113,4,test,conv-50_session_20_D20:4,conv-50_session_20_D20:4,1,1,False,mapped
conv-50_qa_114,4,test,conv-50_session_20_D20:6;conv-50_session_20_D20:8,conv-50_session_20_D20:6;conv-50_session_20_D20:8,2,2,False,mapped
conv-50_qa_115,4,test,conv-50_session_21_D21:3,conv-50_session_21_D21:3,1,1,False,mapped
conv-50_qa_116,4,test,conv-50_session_21_D21:4,conv-50_session_21_D21:4,1,1,False,mapped
conv-50_qa_117,4,test,conv-50_session_21_D21:10,conv-50_session_21_D21:10,1,1,False,mapped
conv-50_qa_118,4,test,conv-50_session_21_D21:15,conv-50_session_21_D21:15,1,1,False,mapped
conv-50_qa_119,4,test,conv-50_session_22_D22:5,conv-50_session_22_D22:5,1,1,False,mapped
conv-50_qa_120,4,test,conv-50_session_22_D22:5,conv-50_session_22_D22:5,1,1,False,mapped
conv-50_qa_121,4,test,conv-50_session_23_D23:16,conv-50_session_23_D23:16,1,1,False,mapped
conv-50_qa_122,4,test,conv-50_session_23_D23:9,conv-50_session_23_D23:9,1,1,False,mapped
conv-50_qa_123,4,test,conv-50_session_23_D23:4,conv-50_session_23_D23:4,1,1,False,mapped
conv-50_qa_124,4,test,conv-50_session_23_D23:11,conv-50_session_23_D23:11,1,1,False,mapped
conv-50_qa_125,4,test,conv-50_session_24_D24:5,conv-50_session_24_D24:5,1,1,False,mapped
conv-50_qa_126,4,test,conv-50_session_24_D24:19,conv-50_session_24_D24:19,1,1,False,mapped
conv-50_qa_127,4,test,conv-50_session_24_D24:19,conv-50_session_24_D24:19,1,1,False,mapped
conv-50_qa_128,4,test,conv-50_session_24_D24:20,conv-50_session_24_D24:20,1,1,False,mapped
conv-50_qa_129,4,test,conv-50_session_25_D25:2,conv-50_session_25_D25:2,1,1,False,mapped
conv-50_qa_130,4,test,conv-50_session_25_D25:4,conv-50_session_25_D25:4,1,1,False,mapped
conv-50_qa_131,4,test,conv-50_session_25_D25:10,conv-50_session_25_D25:10,1,1,False,mapped
conv-50_qa_132,4,test,conv-50_session_25_D25:12,conv-50_session_25_D25:12,1,1,False,mapped
conv-50_qa_133,4,test,conv-50_session_25_D25:15,conv-50_session_25_D25:15,1,1,False,mapped
conv-50_qa_134,4,test,conv-50_session_25_D25:19,conv-50_session_25_D25:19,1,1,False,mapped
conv-50_qa_135,4,test,conv-50_session_25_D25:22,conv-50_session_25_D25:22,1,1,False,mapped
conv-50_qa_136,4,test,conv-50_session_25_D25:17,conv-50_session_25_D25:17,1,1,False,mapped
conv-50_qa_137,4,test,conv-50_session_26_D26:6,conv-50_session_26_D26:6,1,1,False,mapped
conv-50_qa_138,4,test,conv-50_session_26_D26:9,conv-50_session_26_D26:9,1,1,False,mapped
conv-50_qa_139,4,test,conv-50_session_26_D26:9,conv-50_session_26_D26:9,1,1,False,mapped
conv-50_qa_140,4,test,conv-50_session_26_D26:11,conv-50_session_26_D26:11,1,1,False,mapped
conv-50_qa_141,4,test,conv-50_session_27_D27:6,conv-50_session_27_D27:6,1,1,False,mapped
conv-50_qa_142,4,test,conv-50_session_28_D28:1,conv-50_session_28_D28:1,1,1,False,mapped
conv-50_qa_143,4,test,conv-50_session_28_D28:8,conv-50_session_28_D28:8,1,1,False,mapped
conv-50_qa_144,4,test,conv-50_session_28_D28:8,conv-50_session_28_D28:8,1,1,False,mapped
conv-50_qa_145,4,test,conv-50_session_28_D28:31,conv-50_session_28_D28:31,1,1,False,mapped
conv-50_qa_146,4,test,conv-50_session_28_D28:40,conv-50_session_28_D28:40,1,1,False,mapped
conv-50_qa_147,4,test,conv-50_session_28_D28:34,conv-50_session_28_D28:34,1,1,False,mapped
conv-50_qa_148,4,test,conv-50_session_28_D28:10,conv-50_session_28_D28:10,1,1,False,mapped
conv-50_qa_149,4,test,conv-50_session_28_D28:10,conv-50_session_28_D28:10,1,1,False,mapped
conv-50_qa_150,4,test,conv-50_session_29_D29:1,conv-50_session_29_D29:1,1,1,False,mapped
conv-50_qa_151,4,test,conv-50_session_30_D30:1,conv-50_session_30_D30:1,1,1,False,mapped
conv-50_qa_152,4,test,conv-50_session_30_D30:5,conv-50_session_30_D30:5,1,1,False,mapped
conv-50_qa_153,4,test,conv-50_session_30_D30:9,conv-50_session_30_D30:9,1,1,False,mapped
conv-50_qa_154,4,test,conv-50_session_30_D30:2,conv-50_session_30_D30:2,1,1,False,mapped
conv-50_qa_155,4,test,conv-50_session_30_D30:4,conv-50_session_30_D30:4,1,1,False,mapped
conv-50_qa_156,4,test,conv-50_session_30_D30:15,conv-50_session_30_D30:15,1,1,False,mapped
conv-50_qa_157,4,test,conv-50_session_30_D30:12,conv-50_session_30_D30:12,1,1,False,mapped
