qa_id,conv,n_dense,n_bm25,legacy_top10,current_top10,same_set,same_order,legacy_gold_rank,current_gold_rank,same_gold_rank,legacy_hit1,current_hit1
conv-49_qa_92,conv-49,10,10,conv-49_session_3_D3:16;conv-49_session_9_D9:3;conv-49_session_22_D22:19;conv-49_session_1_D1:5;conv-49_session_24_D24:4;conv-49_session_20_D20:8;conv-49_session_23_D23:19;conv-49_session_13_D13:2;conv-49_session_8_D8:13;conv-49_session_16_D16:11,conv-49_session_3_D3:16;conv-49_session_9_D9:3;conv-49_session_22_D22:19;conv-49_session_1_D1:5;conv-49_session_24_D24:4;conv-49_session_20_D20:8;conv-49_session_23_D23:19;conv-49_session_13_D13:2;conv-49_session_8_D8:13;conv-49_session_16_D16:11,1,1,1,1,1,1,1
conv-49_qa_93,conv-49,10,10,conv-49_session_4_D4:10;conv-49_session_4_D4:11;conv-49_session_9_D9:4;conv-49_session_1_D1:16;conv-49_session_4_D4:8;conv-49_session_22_D22:18;conv-49_session_4_D4:9;conv-49_session_13_D13:13;conv-49_session_2_D2:16;conv-49_session_13_D13:12,conv-49_session_4_D4:10;conv-49_session_4_D4:11;conv-49_session_9_D9:4;conv-49_session_1_D1:16;conv-49_session_4_D4:8;conv-49_session_22_D22:18;conv-49_session_4_D4:9;conv-49_session_13_D13:13;conv-49_session_2_D2:16;conv-49_session_13_D13:12,1,1,1,1,1,1,1
conv-49_qa_94,conv-49,10,10,conv-49_session_4_D4:8;conv-49_session_3_D3:5;conv-49_session_7_D7:5;conv-49_session_9_D9:7;conv-49_session_10_D10:4;conv-49_session_10_D10:10;conv-49_session_13_D13:6;conv-49_session_4_D4:10;conv-49_session_9_D9:12;conv-49_session_23_D23:27,conv-49_session_4_D4:8;conv-49_session_3_D3:5;conv-49_session_7_D7:5;conv-49_session_9_D9:7;conv-49_session_10_D10:4;conv-49_session_10_D10:10;conv-49_session_13_D13:6;conv-49_session_4_D4:10;conv-49_session_9_D9:12;conv-49_session_23_D23:27,1,1,1,1,1,1,1
conv-49_qa_95,conv-49,10,10,conv-49_session_22_D22:18;conv-49_session_25_D25:6;conv-49_session_5_D5:9;conv-49_session_11_D11:4;conv-49_session_13_D13:12;conv-49_session_11_D11:5;conv-49_session_12_D12:5;conv-49_session_25_D25:3;conv-49_session_4_D4:3;conv-49_session_25_D25:19,conv-49_session_22_D22:18;conv-49_session_25_D25:6;conv-49_session_5_D5:9;conv-49_session_11_D11:4;conv-49_session_13_D13:12;conv-49_session_11_D11:5;conv-49_session_12_D12:5;conv-49_session_25_D25:3;conv-49_session_4_D4:3;conv-49_session_25_D25:19,1,1,3,3,1,0,0
conv-49_qa_96,conv-49,10,10,conv-49_session_25_D25:3;conv-49_session_5_D5:17;conv-49_session_25_D25:6;conv-49_session_8_D8:22;conv-49_session_16_D16:20;conv-49_session_6_D6:15;conv-49_session_20_D20:15;conv-49_session_2_D2:16;conv-49_session_21_D21:14;conv-49_session_4_D4:19,conv-49_session_25_D25:3;conv-49_session_5_D5:17;conv-49_session_25_D25:6;conv-49_session_8_D8:22;conv-49_session_16_D16:20;conv-49_session_6_D6:15;conv-49_session_20_D20:15;conv-49_session_2_D2:16;conv-49_session_21_D21:14;conv-49_session_4_D4:19,1,1,2,2,1,0,0
conv-49_qa_97,conv-49,10,10,conv-49_session_5_D5:16;conv-49_session_5_D5:17;conv-49_session_8_D8:13;conv-49_session_13_D13:9;conv-49_session_11_D11:11;conv-49_session_19_D19:6;conv-49_session_24_D24:6;conv-49_session_8_D8:14;conv-49_session_15_D15:9;conv-49_session_8_D8:19,conv-49_session_5_D5:16;conv-49_session_5_D5:17;conv-49_session_8_D8:13;conv-49_session_13_D13:9;conv-49_session_11_D11:11;conv-49_session_19_D19:6;conv-49_session_24_D24:6;conv-49_session_8_D8:14;conv-49_session_15_D15:9;conv-49_session_8_D8:19,1,1,2,2,1,0,0
conv-49_qa_98,conv-49,10,10,conv-49_session_6_D6:6;conv-49_session_4_D4:13;conv-49_session_6_D6:7;conv-49_session_15_D15:2;conv-49_session_5_D5:12;conv-49_session_25_D25:16;conv-49_session_3_D3:9;conv-49_session_20_D20:9;conv-49_session_21_D21:8;conv-49_session_17_D17:23,conv-49_session_6_D6:6;conv-49_session_4_D4:13;conv-49_session_6_D6:7;conv-49_session_15_D15:2;conv-49_session_5_D5:12;conv-49_session_25_D25:16;conv-49_session_3_D3:9;conv-49_session_20_D20:9;conv-49_session_21_D21:8;conv-49_session_17_D17:23,1,1,1,1,1,1,1
conv-49_qa_99,conv-49,10,10,conv-49_session_6_D6:15;conv-49_session_16_D16:19;conv-49_session_6_D6:14;conv-49_session_24_D24:23;conv-49_session_7_D7:5;conv-49_session_10_D10:10;conv-49_session_11_D11:12;conv-49_session_9_D9:12;conv-49_session_11_D11:19;conv-49_session_24_D24:22,conv-49_session_6_D6:15;conv-49_session_16_D16:19;conv-49_session_6_D6:14;conv-49_session_24_D24:23;conv-49_session_7_D7:5;conv-49_session_10_D10:10;conv-49_session_11_D11:12;conv-49_session_9_D9:12;conv-49_session_11_D11:19;conv-49_session_24_D24:22,1,1,1,1,1,1,1
conv-50_qa_0,conv-50,10,10,conv-50_session_14_D14:5;conv-50_session_1_D1:15;conv-50_session_1_D1:5;conv-50_session_3_D3:4;conv-50_session_15_D15:3;conv-50_session_20_D20:4;conv-50_session_24_D24:14;conv-50_session_3_D3:6;conv-50_session_10_D10:12;conv-50_session_30_D30:3,conv-50_session_14_D14:5;conv-50_session_1_D1:15;conv-50_session_1_D1:5;conv-50_session_3_D3:4;conv-50_session_15_D15:3;conv-50_session_20_D20:4;conv-50_session_24_D24:14;conv-50_session_3_D3:6;conv-50_session_10_D10:12;conv-50_session_30_D30:3,1,1,99,99,1,0,0
conv-50_qa_1,conv-50,10,10,conv-50_session_2_D2:1;conv-50_session_3_D3:4;conv-50_session_18_D18:7;conv-50_session_3_D3:6;conv-50_session_15_D15:3;conv-50_session_1_D1:3;conv-50_session_20_D20:16;conv-50_session_30_D30:3;conv-50_session_14_D14:5;conv-50_session_2_D2:17,conv-50_session_2_D2:1;conv-50_session_3_D3:4;conv-50_session_18_D18:7;conv-50_session_3_D3:6;conv-50_session_15_D15:3;conv-50_session_1_D1:3;conv-50_session_20_D20:16;conv-50_session_30_D30:3;conv-50_session_14_D14:5;conv-50_session_2_D2:17,1,1,1,1,1,1,1
conv-50_qa_10,conv-50,10,10,conv-50_session_6_D6:3;conv-50_session_14_D14:5;conv-50_session_6_D6:15;conv-50_session_9_D9:14;conv-50_session_7_D7:1;conv-50_session_3_D3:4;conv-50_session_1_D1:10;conv-50_session_28_D28:1;conv-50_session_24_D24:11;conv-50_session_3_D3:6,conv-50_session_6_D6:3;conv-50_session_14_D14:5;conv-50_session_6_D6:15;conv-50_session_9_D9:14;conv-50_session_7_D7:1;conv-50_session_3_D3:4;conv-50_session_1_D1:10;conv-50_session_28_D28:1;conv-50_session_24_D24:11;conv-50_session_3_D3:6,1,1,1,1,1,1,1
conv-50_qa_100,conv-50,10,10,conv-50_session_15_D15:4;conv-50_session_9_D9:15;conv-50_session_7_D7:1;conv-50_session_24_D24:3;conv-50_session_23_D23:10;conv-50_session_24_D24:1;conv-50_session_15_D15:2;conv-50_session_24_D24:6;conv-50_session_3_D3:9;conv-50_session_25_D25:1,conv-50_session_15_D15:4;conv-50_session_9_D9:15;conv-50_session_7_D7:1;conv-50_session_24_D24:3;conv-50_session_23_D23:10;conv-50_session_24_D24:1;conv-50_session_15_D15:2;conv-50_session_24_D24:6;conv-50_session_3_D3:9;conv-50_session_25_D25:1,1,1,1,1,1,1,1
conv-50_qa_101,conv-50,10,10,conv-50_session_2_D2:17;conv-50_session_3_D3:4;conv-50_session_11_D11:1;conv-50_session_27_D27:11;conv-50_session_16_D16:6;conv-50_session_3_D3:6;conv-50_session_15_D15:3;conv-50_session_3_D3:9;conv-50_session_30_D30:3;conv-50_session_8_D8:3,conv-50_session_2_D2:17;conv-50_session_3_D3:4;conv-50_session_11_D11:1;conv-50_session_27_D27:11;conv-50_session_16_D16:6;conv-50_session_3_D3:6;conv-50_session_15_D15:3;conv-50_session_3_D3:9;conv-50_session_30_D30:3;conv-50_session_8_D8:3,1,1,99,99,1,0,0
conv-50_qa_102,conv-50,10,10,conv-50_session_16_D16:6;conv-50_session_16_D16:8;conv-50_session_28_D28:1;conv-50_session_16_D16:7;conv-50_session_18_D18:2;conv-50_session_18_D18:5;conv-50_session_25_D25:14;conv-50_session_29_D29:2;conv-50_session_2_D2:17;conv-50_session_11_D11:4,conv-50_session_16_D16:6;conv-50_session_16_D16:8;conv-50_session_28_D28:1;conv-50_session_16_D16:7;conv-50_session_18_D18:2;conv-50_session_18_D18:5;conv-50_session_25_D25:14;conv-50_session_29_D29:2;conv-50_session_2_D2:17;conv-50_session_11_D11:4,1,1,2,2,1,0,0
conv-50_qa_103,conv-50,10,10,conv-50_session_16_D16:15;conv-50_session_16_D16:16;conv-50_session_16_D16:19;conv-50_session_28_D28:23;conv-50_session_9_D9:19;conv-50_session_16_D16:20;conv-50_session_4_D4:5;conv-50_session_28_D28:22;conv-50_session_9_D9:18;conv-50_session_16_D16:17,conv-50_session_16_D16:15;conv-50_session_16_D16:16;conv-50_session_16_D16:19;conv-50_session_28_D28:23;conv-50_session_9_D9:19;conv-50_session_16_D16:20;conv-50_session_4_D4:5;conv-50_session_28_D28:22;conv-50_session_9_D9:18;conv-50_session_16_D16:17,1,1,99,99,1,0,0
conv-50_qa_104,conv-50,10,10,conv-50_session_16_D16:20;conv-50_session_16_D16:15;conv-50_session_16_D16:19;conv-50_session_13_D13:8;conv-50_session_3_D3:4;conv-50_session_16_D16:16;conv-50_session_16_D16:21;conv-50_session_13_D13:12;conv-50_session_3_D3:6;conv-50_session_15_D15:3,conv-50_session_16_D16:20;conv-50_session_16_D16:15;conv-50_session_16_D16:19;conv-50_session_13_D13:8;conv-50_session_3_D3:4;conv-50_session_16_D16:16;conv-50_session_16_D16:21;conv-50_session_13_D13:12;conv-50_session_3_D3:6;conv-50_session_15_D15:3,1,1,1,1,1,1,1
conv-50_qa_105,conv-50,10,10,conv-50_session_16_D16:19;conv-50_session_16_D16:15;conv-50_session_16_D16:21;conv-50_session_16_D16:20;conv-50_session_3_D3:4;conv-50_session_15_D15:3;conv-50_session_16_D16:16;conv-50_session_16_D16:17;conv-50_session_3_D3:6;conv-50_session_28_D28:15,conv-50_session_16_D16:19;conv-50_session_16_D16:15;conv-50_session_16_D16:21;conv-50_session_16_D16:20;conv-50_session_3_D3:4;conv-50_session_15_D15:3;conv-50_session_16_D16:16;conv-50_session_16_D16:17;conv-50_session_3_D3:6;conv-50_session_28_D28:15,1,1,4,4,1,0,0
conv-50_qa_106,conv-50,10,10,conv-50_session_17_D17:1;conv-50_session_13_D13:1;conv-50_session_28_D28:19;conv-50_session_15_D15:3;conv-50_session_22_D22:1;conv-50_session_13_D13:2;conv-50_session_15_D15:9;conv-50_session_14_D14:1;conv-50_session_24_D24:4;conv-50_session_2_D2:1,conv-50_session_17_D17:1;conv-50_session_13_D13:1;conv-50_session_28_D28:19;conv-50_session_15_D15:3;conv-50_session_22_D22:1;conv-50_session_13_D13:2;conv-50_session_15_D15:9;conv-50_session_14_D14:1;conv-50_session_24_D24:4;conv-50_session_2_D2:1,1,1,1,1,1,1,1
conv-50_qa_107,conv-50,10,10,conv-50_session_17_D17:5;conv-50_session_9_D9:8;conv-50_session_10_D10:2;conv-50_session_17_D17:3;conv-50_session_10_D10:3;conv-50_session_19_D19:10;conv-50_session_22_D22:6;conv-50_session_30_D30:11;conv-50_session_12_D12:2;conv-50_session_9_D9:9,conv-50_session_17_D17:5;conv-50_session_9_D9:8;conv-50_session_10_D10:2;conv-50_session_17_D17:3;conv-50_session_10_D10:3;conv-50_session_19_D19:10;conv-50_session_22_D22:6;conv-50_session_30_D30:11;conv-50_session_12_D12:2;conv-50_session_9_D9:9,1,1,1,1,1,1,1
conv-50_qa_108,conv-50,10,10,conv-50_session_17_D17:6;conv-50_session_1_D1:15;conv-50_session_3_D3:4;conv-50_session_15_D15:3;conv-50_session_3_D3:15;conv-50_session_3_D3:6;conv-50_session_3_D3:9;conv-50_session_1_D1:9;conv-50_session_30_D30:3;conv-50_session_14_D14:5,conv-50_session_17_D17:6;conv-50_session_1_D1:15;conv-50_session_3_D3:4;conv-50_session_15_D15:3;conv-50_session_3_D3:15;conv-50_session_3_D3:6;conv-50_session_3_D3:9;conv-50_session_1_D1:9;conv-50_session_30_D30:3;conv-50_session_14_D14:5,1,1,1,1,1,1,1
conv-50_qa_109,conv-50,10,10,conv-50_session_16_D16:1;conv-50_session_18_D18:7;conv-50_session_16_D16:2;conv-50_session_18_D18:8;conv-50_session_3_D3:9;conv-50_session_15_D15:10;conv-50_session_15_D15:3;conv-50_session_24_D24:2;conv-50_session_24_D24:3;conv-50_session_23_D23:8,conv-50_session_16_D16:1;conv-50_session_18_D18:7;conv-50_session_16_D16:2;conv-50_session_18_D18:8;conv-50_session_3_D3:9;conv-50_session_15_D15:10;conv-50_session_15_D15:3;conv-50_session_24_D24:2;conv-50_session_24_D24:3;conv-50_session_23_D23:8,1,1,2,2,1,0,0
conv-50_qa_11,conv-50,10,10,conv-50_session_20_D20:2;conv-50_session_26_D26:12;conv-50_session_2_D2:9;conv-50_session_8_D8:14;conv-50_session_16_D16:7;conv-50_session_4_D4:16;conv-50_session_29_D29:8;conv-50_session_6_D6:3;conv-50_session_2_D2:20;conv-50_session_9_D9:3,conv-50_session_20_D20:2;conv-50_session_26_D26:12;conv-50_session_2_D2:9;conv-50_session_8_D8:14;conv-50_session_16_D16:7;conv-50_session_4_D4:16;conv-50_session_29_D29:8;conv-50_session_6_D6:3;conv-50_session_2_D2:20;conv-50_session_9_D9:3,1,1,99,99,1,0,0
conv-50_qa_110,conv-50,10,10,conv-50_session_7_D7:18;conv-50_session_30_D30:22;conv-50_session_17_D17:6;conv-50_session_1_D1:15;conv-50_session_1_D1:12;conv-50_session_30_D30:20;conv-50_session_5_D5:4;conv-50_session_26_D26:1;conv-50_session_3_D3:13;conv-50_session_3_D3:9,conv-50_session_7_D7:18;conv-50_session_30_D30:22;conv-50_session_17_D17:6;conv-50_session_1_D1:15;conv-50_session_1_D1:12;conv-50_session_30_D30:20;conv-50_session_5_D5:4;conv-50_session_26_D26:1;conv-50_session_3_D3:13;conv-50_session_3_D3:9,1,1,99,99,1,0,0
conv-50_qa_111,conv-50,10,10,conv-50_session_19_D19:5;conv-50_session_2_D2:15;conv-50_session_16_D16:14;conv-50_session_6_D6:18;conv-50_session_26_D26:11;conv-50_session_28_D28:15;conv-50_session_19_D19:4;conv-50_session_2_D2:14;conv-50_session_16_D16:7;conv-50_session_28_D28:19,conv-50_session_19_D19:5;conv-50_session_2_D2:15;conv-50_session_16_D16:14;conv-50_session_6_D6:18;conv-50_session_26_D26:11;conv-50_session_28_D28:15;conv-50_session_19_D19:4;conv-50_session_2_D2:14;conv-50_session_16_D16:7;conv-50_session_28_D28:19,1,1,99,99,1,0,0
conv-50_qa_112,conv-50,10,10,conv-50_session_19_D19:9;conv-50_session_22_D22:7;conv-50_session_14_D14:11;conv-50_session_27_D27:11;conv-50_session_27_D27:10;conv-50_session_4_D4:11;conv-50_session_25_D25:18;conv-50_session_21_D21:10;conv-50_session_7_D7:4;conv-50_session_28_D28:33,conv-50_session_19_D19:9;conv-50_session_22_D22:7;conv-50_session_14_D14:11;conv-50_session_27_D27:11;conv-50_session_27_D27:10;conv-50_session_4_D4:11;conv-50_session_25_D25:18;conv-50_session_21_D21:10;conv-50_session_7_D7:4;conv-50_session_28_D28:33,1,1,1,1,1,1,1
conv-50_qa_113,conv-50,10,10,conv-50_session_20_D20:5;conv-50_session_20_D20:4;conv-50_session_2_D2:20;conv-50_session_12_D12:4;conv-50_session_5_D5:8;conv-50_session_3_D3:4;conv-50_session_2_D2:9;conv-50_session_7_D7:10;conv-50_session_11_D11:2;conv-50_session_15_D15:3,conv-50_session_20_D20:5;conv-50_session_20_D20:4;conv-50_session_2_D2:20;conv-50_session_12_D12:4;conv-50_session_5_D5:8;conv-50_session_3_D3:4;conv-50_session_2_D2:9;conv-50_session_7_D7:10;conv-50_session_11_D11:2;conv-50_session_15_D15:3,1,1,2,2,1,0,0
conv-50_qa_114,conv-50,10,10,conv-50_session_20_D20:6;conv-50_session_20_D20:7;conv-50_session_20_D20:5;conv-50_session_25_D25:26;conv-50_session_11_D11:2;conv-50_session_20_D20:4;conv-50_session_12_D12:3;conv-50_session_20_D20:8;conv-50_session_11_D11:1;conv-50_session_28_D28:36,conv-50_session_20_D20:6;conv-50_session_20_D20:7;conv-50_session_20_D20:5;conv-50_session_25_D25:26;conv-50_session_11_D11:2;conv-50_session_20_D20:4;conv-50_session_12_D12:3;conv-50_session_20_D20:8;conv-50_session_11_D11:1;conv-50_session_28_D28:36,1,1,1,1,1,1,1
conv-50_qa_115,conv-50,10,10,conv-50_session_5_D5:7;conv-50_session_28_D28:29;conv-50_session_4_D4:19;conv-50_session_21_D21:4;conv-50_session_5_D5:3;conv-50_session_25_D25:14;conv-50_session_3_D3:4;conv-50_session_21_D21:3;conv-50_session_28_D28:36;conv-50_session_15_D15:3,conv-50_session_5_D5:7;conv-50_session_28_D28:29;conv-50_session_4_D4:19;conv-50_session_21_D21:4;conv-50_session_5_D5:3;conv-50_session_25_D25:14;conv-50_session_3_D3:4;conv-50_session_21_D21:3;conv-50_session_28_D28:36;conv-50_session_15_D15:3,1,1,8,8,1,0,0
conv-50_qa_116,conv-50,10,10,conv-50_session_21_D21:4;conv-50_session_12_D12:4;conv-50_session_13_D13:7;conv-50_session_28_D28:19;conv-50_session_3_D3:13;conv-50_session_4_D4:19;conv-50_session_6_D6:9;conv-50_session_4_D4:21;conv-50_session_13_D13:1;conv-50_session_28_D28:15,conv-50_session_21_D21:4;conv-50_session_12_D12:4;conv-50_session_13_D13:7;conv-50_session_28_D28:19;conv-50_session_3_D3:13;conv-50_session_4_D4:19;conv-50_session_6_D6:9;conv-50_session_4_D4:21;conv-50_session_13_D13:1;conv-50_session_28_D28:15,1,1,1,1,1,1,1
conv-50_qa_117,conv-50,10,10,conv-50_session_12_D12:4;conv-50_session_21_D21:6;conv-50_session_4_D4:21;conv-50_session_4_D4:7;conv-50_session_17_D17:3;conv-50_session_7_D7:4;conv-50_session_28_D28:21;conv-50_session_28_D28:33;conv-50_session_4_D4:19;conv-50_session_19_D19:8,conv-50_session_12_D12:4;conv-50_session_21_D21:6;conv-50_session_4_D4:21;conv-50_session_4_D4:7;conv-50_session_17_D17:3;conv-50_session_7_D7:4;conv-50_session_28_D28:21;conv-50_session_28_D28:33;conv-50_session_4_D4:19;conv-50_session_19_D19:8,1,1,99,99,1,0,0
conv-50_qa_118,conv-50,10,10,conv-50_session_26_D26:15;conv-50_session_11_D11:12;conv-50_session_21_D21:15;conv-50_session_12_D12:12;conv-50_session_21_D21:18;conv-50_session_12_D12:10;conv-50_session_30_D30:6;conv-50_session_12_D12:11;conv-50_session_4_D4:28;conv-50_session_26_D26:12,conv-50_session_26_D26:15;conv-50_session_11_D11:12;conv-50_session_21_D21:15;conv-50_session_12_D12:12;conv-50_session_21_D21:18;conv-50_session_12_D12:10;conv-50_session_30_D30:6;conv-50_session_12_D12:11;conv-50_session_4_D4:28;conv-50_session_26_D26:12,1,1,3,3,1,0,0
conv-50_qa_119,conv-50,10,10,conv-50_session_4_D4:21;conv-50_session_4_D4:20;conv-50_session_21_D21:4;conv-50_session_12_D12:2;conv-50_session_12_D12:3;conv-50_session_22_D22:6;conv-50_session_12_D12:4;conv-50_session_7_D7:4;conv-50_session_25_D25:13;conv-50_session_25_D25:14,conv-50_session_4_D4:21;conv-50_session_4_D4:20;conv-50_session_21_D21:4;conv-50_session_12_D12:2;conv-50_session_12_D12:3;conv-50_session_22_D22:6;conv-50_session_12_D12:4;conv-50_session_7_D7:4;conv-50_session_25_D25:13;conv-50_session_25_D25:14,1,1,99,99,1,0,0
conv-50_qa_12,conv-50,10,10,conv-50_session_24_D24:11;conv-50_session_6_D6:15;conv-50_session_14_D14:6;conv-50_session_25_D25:27;conv-50_session_6_D6:11;conv-50_session_14_D14:5;conv-50_session_3_D3:2;conv-50_session_24_D24:18;conv-50_session_3_D3:1;conv-50_session_7_D7:10,conv-50_session_24_D24:11;conv-50_session_6_D6:15;conv-50_session_14_D14:6;conv-50_session_25_D25:27;conv-50_session_6_D6:11;conv-50_session_14_D14:5;conv-50_session_3_D3:2;conv-50_session_24_D24:18;conv-50_session_3_D3:1;conv-50_session_7_D7:10,1,1,5,5,1,0,0
conv-50_qa_120,conv-50,10,10,conv-50_session_26_D26:5;conv-50_session_4_D4:21;conv-50_session_7_D7:4;conv-50_session_25_D25:15;conv-50_session_28_D28:33;conv-50_session_25_D25:13;conv-50_session_4_D4:20;conv-50_session_22_D22:6;conv-50_session_28_D28:9;conv-50_session_4_D4:7,conv-50_session_26_D26:5;conv-50_session_4_D4:21;conv-50_session_7_D7:4;conv-50_session_25_D25:15;conv-50_session_28_D28:33;conv-50_session_25_D25:13;conv-50_session_4_D4:20;conv-50_session_22_D22:6;conv-50_session_28_D28:9;conv-50_session_4_D4:7,1,1,99,99,1,0,0
conv-50_qa_121,conv-50,10,10,conv-50_session_23_D23:16;conv-50_session_28_D28:19;conv-50_session_22_D22:4;conv-50_session_2_D2:1;conv-50_session_13_D13:13;conv-50_session_2_D2:17;conv-50_session_2_D2:5;conv-50_session_3_D3:4;conv-50_session_13_D13:12;conv-50_session_2_D2:3,conv-50_session_23_D23:16;conv-50_session_28_D28:19;conv-50_session_22_D22:4;conv-50_session_2_D2:1;conv-50_session_13_D13:13;conv-50_session_2_D2:17;conv-50_session_2_D2:5;conv-50_session_3_D3:4;conv-50_session_13_D13:12;conv-50_session_2_D2:3,1,1,1,1,1,1,1
conv-50_qa_122,conv-50,10,10,conv-50_session_23_D23:9;conv-50_session_23_D23:6;conv-50_session_15_D15:7;conv-50_session_2_D2:8;conv-50_session_15_D15:8;conv-50_session_15_D15:6;conv-50_session_3_D3:3;conv-50_session_15_D15:4;conv-50_session_23_D23:5;conv-50_session_23_D23:7,conv-50_session_23_D23:9;conv-50_session_23_D23:6;conv-50_session_15_D15:7;conv-50_session_2_D2:8;conv-50_session_15_D15:8;conv-50_session_15_D15:6;conv-50_session_3_D3:3;conv-50_session_15_D15:4;conv-50_session_23_D23:5;conv-50_session_23_D23:7,1,1,1,1,1,1,1
conv-50_qa_123,conv-50,10,10,conv-50_session_23_D23:3;conv-50_session_23_D23:4;conv-50_session_21_D21:18;conv-50_session_4_D4:16;conv-50_session_2_D2:20;conv-50_session_13_D13:19;conv-50_session_25_D25:6;conv-50_session_4_D4:28;conv-50_session_26_D26:13;conv-50_session_28_D28:33,conv-50_session_23_D23:3;conv-50_session_23_D23:4;conv-50_session_21_D21:18;conv-50_session_4_D4:16;conv-50_session_2_D2:20;conv-50_session_13_D13:19;conv-50_session_25_D25:6;conv-50_session_4_D4:28;conv-50_session_26_D26:13;conv-50_session_28_D28:33,1,1,2,2,1,0,0
conv-50_qa_124,conv-50,10,10,conv-50_session_23_D23:6;conv-50_session_26_D26:9;conv-50_session_2_D2:8;conv-50_session_15_D15:8;conv-50_session_16_D16:17;conv-50_session_16_D16:16;conv-50_session_25_D25:27;conv-50_session_11_D11:5;conv-50_session_23_D23:12;conv-50_session_23_D23:11,conv-50_session_23_D23:6;conv-50_session_26_D26:9;conv-50_session_2_D2:8;conv-50_session_15_D15:8;conv-50_session_16_D16:17;conv-50_session_16_D16:16;conv-50_session_25_D25:27;conv-50_session_11_D11:5;conv-50_session_23_D23:12;conv-50_session_23_D23:11,1,1,10,10,1,0,0
conv-50_qa_125,conv-50,10,10,conv-50_session_15_D15:4;conv-50_session_7_D7:1;conv-50_session_24_D24:3;conv-50_session_15_D15:2;conv-50_session_9_D9:15;conv-50_session_24_D24:1;conv-50_session_3_D3:9;conv-50_session_29_D29:8;conv-50_session_25_D25:1;conv-50_session_21_D21:1,conv-50_session_15_D15:4;conv-50_session_7_D7:1;conv-50_session_24_D24:3;conv-50_session_15_D15:2;conv-50_session_9_D9:15;conv-50_session_24_D24:1;conv-50_session_3_D3:9;conv-50_session_29_D29:8;conv-50_session_25_D25:1;conv-50_session_21_D21:1,1,1,99,99,1,0,0
conv-50_qa_126,conv-50,10,10,conv-50_session_24_D24:19;conv-50_session_6_D6:15;conv-50_session_24_D24:12;conv-50_session_24_D24:18;conv-50_session_3_D3:2;conv-50_session_24_D24:14;conv-50_session_7_D7:10;conv-50_session_24_D24:13;conv-50_session_15_D15:5;conv-50_session_24_D24:11,conv-50_session_24_D24:19;conv-50_session_6_D6:15;conv-50_session_24_D24:12;conv-50_session_24_D24:18;conv-50_session_3_D3:2;conv-50_session_24_D24:14;conv-50_session_7_D7:10;conv-50_session_24_D24:13;conv-50_session_15_D15:5;conv-50_session_24_D24:11,1,1,1,1,1,1,1
