qa_id,category,cell,scope_id,gold_memory_id,projection_ok,candidate_count,candidate_parity,commit_ms,rawerk_ms,sparse_index_ms,dense_index_ms,backend_fetch_ms,fusion_ms,time_to_top10_ms,fresh_hit_at_10,gold_rank,top10_ids
conv-49_qa_43,3,cassandra-base,conv-49,conv-49_session_2_D2:6,1,509,1,33.223,59.914,83.7165,91.7709,5.1908,4.2431,,0,,"[""conv-49_session_7_D7:12"", ""conv-49_session_5_D5:6"", ""conv-49_session_17_D17:2"", ""conv-49_session_4_D4:3"", ""conv-49_session_5_D5:4"", ""conv-49_session_15_D15:1"", ""conv-49_session_3_D3:9"", ""conv-49_session_16_D16:4"", ""conv-49_session_14_D14:1"", ""conv-49_session_5_D5:9""]"
conv-49_qa_43,3,cassandra-materialized,conv-49,conv-49_session_2_D2:6,1,509,1,33.4748,41.5526,84.3515,92.5346,5.6362,2.3868,,0,,"[""conv-49_session_7_D7:12"", ""conv-49_session_5_D5:6"", ""conv-49_session_17_D17:2"", ""conv-49_session_4_D4:3"", ""conv-49_session_5_D5:4"", ""conv-49_session_15_D15:1"", ""conv-49_session_3_D3:9"", ""conv-49_session_16_D16:4"", ""conv-49_session_14_D14:1"", ""conv-49_session_5_D5:9""]"
conv-49_qa_43,3,neo4j-native,conv-49,conv-49_session_2_D2:6,1,509,1,3.2746,15.1568,80.8397,91.7976,39.4394,2.532,,0,,"[""conv-49_session_7_D7:12"", ""conv-49_session_5_D5:6"", ""conv-49_session_17_D17:2"", ""conv-49_session_4_D4:3"", ""conv-49_session_5_D5:4"", ""conv-49_session_15_D15:1"", ""conv-49_session_3_D3:9"", ""conv-49_session_16_D16:4"", ""conv-49_session_14_D14:1"", ""conv-49_session_5_D5:9""]"
conv-49_qa_43,3,neo4j-materialized,conv-49,conv-49_session_2_D2:6,1,509,1,3.2853,4.595,82.1723,91.985,38.6237,2.3634,,0,,"[""conv-49_session_7_D7:12"", ""conv-49_session_5_D5:6"", ""conv-49_session_17_D17:2"", ""conv-49_session_4_D4:3"", ""conv-49_session_5_D5:4"", ""conv-49_session_15_D15:1"", ""conv-49_session_3_D3:9"", ""conv-49_session_16_D16:4"", ""conv-49_session_14_D14:1"", ""conv-49_session_5_D5:9""]"
conv-49_qa_44,1,cassandra-base,conv-49,conv-49_session_8_D8:20,1,509,1,13.9237,59.157,85.7763,94.366,12.5206,3.1351,110.0217,1,2,"[""conv-49_session_8_D8:19"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:12"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_8_D8:18"", ""conv-49_session_8_D8:21"", ""conv-49_session_8_D8:22""]"
conv-49_qa_44,1,cassandra-materialized,conv-49,conv-49_session_8_D8:20,1,509,1,14.8751,28.4124,86.432,95.0922,13.4101,4.4786,112.9809,1,2,"[""conv-49_session_8_D8:19"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:12"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_8_D8:18"", ""conv-49_session_8_D8:21"", ""conv-49_session_8_D8:22""]"
conv-49_qa_44,1,neo4j-native,conv-49,conv-49_session_8_D8:20,1,509,1,21.6706,46.8479,88.1134,96.2237,39.3573,1.6832,137.2642,1,2,"[""conv-49_session_8_D8:19"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:12"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_8_D8:18"", ""conv-49_session_8_D8:21"", ""conv-49_session_8_D8:22""]"
conv-49_qa_44,1,neo4j-materialized,conv-49,conv-49_session_8_D8:20,1,509,1,3.5674,5.2732,84.8648,95.674,41.9121,1.187,138.7731,1,2,"[""conv-49_session_8_D8:19"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:12"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_8_D8:18"", ""conv-49_session_8_D8:21"", ""conv-49_session_8_D8:22""]"
conv-49_qa_45,2,cassandra-base,conv-49,conv-49_session_8_D8:27,1,509,1,18.2107,65.7844,85.9382,89.082,5.432,2.8193,,0,,"[""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_5_D5:1"", ""conv-49_session_6_D6:2"", ""conv-49_session_21_D21:3"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:27"", ""conv-49_session_13_D13:13"", ""conv-49_session_16_D16:17"", ""conv-49_session_9_D9:10""]"
conv-49_qa_45,2,cassandra-materialized,conv-49,conv-49_session_8_D8:27,1,509,1,18.4413,39.8429,62.471,84.9219,10.3568,4.1702,,0,,"[""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_5_D5:1"", ""conv-49_session_6_D6:2"", ""conv-49_session_21_D21:3"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:27"", ""conv-49_session_13_D13:13"", ""conv-49_session_16_D16:17"", ""conv-49_session_9_D9:10""]"
conv-49_qa_45,2,neo4j-native,conv-49,conv-49_session_8_D8:27,1,509,1,5.3539,7.0208,62.3443,85.8865,39.4085,1.7519,,0,,"[""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_5_D5:1"", ""conv-49_session_6_D6:2"", ""conv-49_session_21_D21:3"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:27"", ""conv-49_session_13_D13:13"", ""conv-49_session_16_D16:17"", ""conv-49_session_9_D9:10""]"
conv-49_qa_45,2,neo4j-materialized,conv-49,conv-49_session_8_D8:27,1,509,1,7.1435,19.9988,63.1928,87.6776,43.9143,1.49,,0,,"[""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_5_D5:1"", ""conv-49_session_6_D6:2"", ""conv-49_session_21_D21:3"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:27"", ""conv-49_session_13_D13:13"", ""conv-49_session_16_D16:17"", ""conv-49_session_9_D9:10""]"
conv-49_qa_46,3,cassandra-base,conv-49,conv-49_session_21_D21:18,1,509,1,24.4243,69.935,87.1461,90.8998,8.8211,5.2699,,0,,"[""conv-49_session_20_D20:6"", ""conv-49_session_17_D17:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_20_D20:5"", ""conv-49_session_11_D11:17"", ""conv-49_session_17_D17:12"", ""conv-49_session_5_D5:19"", ""conv-49_session_20_D20:12"", ""conv-49_session_25_D25:18"", ""conv-49_session_16_D16:15""]"
conv-49_qa_46,3,cassandra-materialized,conv-49,conv-49_session_21_D21:18,1,509,1,23.6245,44.4616,66.3826,89.285,10.6595,3.3152,,0,,"[""conv-49_session_20_D20:6"", ""conv-49_session_17_D17:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_20_D20:5"", ""conv-49_session_11_D11:17"", ""conv-49_session_17_D17:12"", ""conv-49_session_5_D5:19"", ""conv-49_session_20_D20:12"", ""conv-49_session_25_D25:18"", ""conv-49_session_16_D16:15""]"
conv-49_qa_46,3,neo4j-native,conv-49,conv-49_session_21_D21:18,1,509,1,17.1713,25.0205,64.7044,86.7283,34.6888,2.3891,,0,,"[""conv-49_session_20_D20:6"", ""conv-49_session_17_D17:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_20_D20:5"", ""conv-49_session_11_D11:17"", ""conv-49_session_17_D17:12"", ""conv-49_session_5_D5:19"", ""conv-49_session_20_D20:12"", ""conv-49_session_25_D25:18"", ""conv-49_session_16_D16:15""]"
conv-49_qa_46,3,neo4j-materialized,conv-49,conv-49_session_21_D21:18,1,509,1,4.0788,5.1172,64.9652,88.5093,36.9632,1.2531,,0,,"[""conv-49_session_20_D20:6"", ""conv-49_session_17_D17:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_20_D20:5"", ""conv-49_session_11_D11:17"", ""conv-49_session_17_D17:12"", ""conv-49_session_5_D5:19"", ""conv-49_session_20_D20:12"", ""conv-49_session_25_D25:18"", ""conv-49_session_16_D16:15""]"
conv-49_qa_47,2,cassandra-base,conv-49,conv-49_session_8_D8:26,1,509,1,32.5901,57.1929,79.1977,93.3247,5.9146,2.9577,,0,,"[""conv-49_session_8_D8:27"", ""conv-49_session_8_D8:28"", ""conv-49_session_23_D23:25"", ""conv-49_session_8_D8:30"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:23"", ""conv-49_session_19_D19:7"", ""conv-49_session_9_D9:10"", ""conv-49_session_6_D6:1"", ""conv-49_session_23_D23:26""]"
conv-49_qa_47,2,cassandra-materialized,conv-49,conv-49_session_8_D8:26,1,509,1,31.947,39.9419,78.3456,92.5206,6.8792,4.1933,,0,,"[""conv-49_session_8_D8:27"", ""conv-49_session_8_D8:28"", ""conv-49_session_23_D23:25"", ""conv-49_session_8_D8:30"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:23"", ""conv-49_session_19_D19:7"", ""conv-49_session_9_D9:10"", ""conv-49_session_6_D6:1"", ""conv-49_session_23_D23:26""]"
conv-49_qa_47,2,neo4j-native,conv-49,conv-49_session_8_D8:26,1,509,1,3.6867,14.8207,37.9717,41.1787,81.1724,1.3989,,0,,"[""conv-49_session_8_D8:27"", ""conv-49_session_8_D8:28"", ""conv-49_session_23_D23:25"", ""conv-49_session_8_D8:30"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:23"", ""conv-49_session_19_D19:7"", ""conv-49_session_9_D9:10"", ""conv-49_session_6_D6:1"", ""conv-49_session_23_D23:26""]"
conv-49_qa_47,2,neo4j-materialized,conv-49,conv-49_session_8_D8:26,1,509,1,2.6851,3.7323,37.0239,48.0937,76.6712,1.2594,,0,,"[""conv-49_session_8_D8:27"", ""conv-49_session_8_D8:28"", ""conv-49_session_23_D23:25"", ""conv-49_session_8_D8:30"", ""conv-49_session_2_D2:1"", ""conv-49_session_23_D23:23"", ""conv-49_session_19_D19:7"", ""conv-49_session_9_D9:10"", ""conv-49_session_6_D6:1"", ""conv-49_session_23_D23:26""]"
conv-49_qa_48,1,cassandra-base,conv-49,conv-49_session_8_D8:1,1,509,1,11.3955,58.1525,76.564,83.6148,12.3617,3.2808,99.2573,1,7,"[""conv-49_session_9_D9:1"", ""conv-49_session_24_D24:20"", ""conv-49_session_4_D4:4"", ""conv-49_session_11_D11:1"", ""conv-49_session_15_D15:9"", ""conv-49_session_4_D4:7"", ""conv-49_session_8_D8:1"", ""conv-49_session_8_D8:2"", ""conv-49_session_10_D10:2"", ""conv-49_session_8_D8:5""]"
conv-49_qa_48,1,cassandra-materialized,conv-49,conv-49_session_8_D8:1,1,509,1,10.5501,38.0893,74.9742,82.2561,12.9477,4.5454,99.7492,1,7,"[""conv-49_session_9_D9:1"", ""conv-49_session_24_D24:20"", ""conv-49_session_4_D4:4"", ""conv-49_session_11_D11:1"", ""conv-49_session_15_D15:9"", ""conv-49_session_4_D4:7"", ""conv-49_session_8_D8:1"", ""conv-49_session_8_D8:2"", ""conv-49_session_10_D10:2"", ""conv-49_session_8_D8:5""]"
conv-49_qa_48,1,neo4j-native,conv-49,conv-49_session_8_D8:1,1,509,1,3.4696,4.6125,73.1782,83.3988,36.2714,1.511,121.1812,1,7,"[""conv-49_session_9_D9:1"", ""conv-49_session_24_D24:20"", ""conv-49_session_4_D4:4"", ""conv-49_session_11_D11:1"", ""conv-49_session_15_D15:9"", ""conv-49_session_4_D4:7"", ""conv-49_session_8_D8:1"", ""conv-49_session_8_D8:2"", ""conv-49_session_10_D10:2"", ""conv-49_session_8_D8:5""]"
conv-49_qa_48,1,neo4j-materialized,conv-49,conv-49_session_8_D8:1,1,509,1,15.8803,20.3338,74.9935,83.4698,38.9626,1.4519,123.8843,1,7,"[""conv-49_session_9_D9:1"", ""conv-49_session_24_D24:20"", ""conv-49_session_4_D4:4"", ""conv-49_session_11_D11:1"", ""conv-49_session_15_D15:9"", ""conv-49_session_4_D4:7"", ""conv-49_session_8_D8:1"", ""conv-49_session_8_D8:2"", ""conv-49_session_10_D10:2"", ""conv-49_session_8_D8:5""]"
conv-49_qa_49,1,cassandra-base,conv-49,conv-49_session_7_D7:1,1,509,1,21.5574,58.9387,80.756,88.409,8.1748,3.0717,,0,,"[""conv-49_session_23_D23:12"", ""conv-49_session_23_D23:8"", ""conv-49_session_19_D19:9"", ""conv-49_session_23_D23:10"", ""conv-49_session_15_D15:1"", ""conv-49_session_19_D19:8"", ""conv-49_session_23_D23:9"", ""conv-49_session_19_D19:6"", ""conv-49_session_20_D20:3"", ""conv-49_session_5_D5:9""]"
conv-49_qa_49,1,cassandra-materialized,conv-49,conv-49_session_7_D7:1,1,509,1,22.774,41.538,82.2012,90.9028,7.7551,3.1185,,0,,"[""conv-49_session_23_D23:12"", ""conv-49_session_23_D23:8"", ""conv-49_session_19_D19:9"", ""conv-49_session_23_D23:10"", ""conv-49_session_15_D15:1"", ""conv-49_session_19_D19:8"", ""conv-49_session_23_D23:9"", ""conv-49_session_19_D19:6"", ""conv-49_session_20_D20:3"", ""conv-49_session_5_D5:9""]"
conv-49_qa_49,1,neo4j-native,conv-49,conv-49_session_7_D7:1,1,509,1,5.1337,21.5764,80.1766,88.5027,37.9417,1.32,,0,,"[""conv-49_session_23_D23:12"", ""conv-49_session_23_D23:8"", ""conv-49_session_19_D19:9"", ""conv-49_session_23_D23:10"", ""conv-49_session_15_D15:1"", ""conv-49_session_19_D19:8"", ""conv-49_session_23_D23:9"", ""conv-49_session_19_D19:6"", ""conv-49_session_20_D20:3"", ""conv-49_session_5_D5:9""]"
conv-49_qa_49,1,neo4j-materialized,conv-49,conv-49_session_7_D7:1,1,509,1,5.6088,6.8151,80.6145,90.1008,39.7665,1.2438,,0,,"[""conv-49_session_23_D23:12"", ""conv-49_session_23_D23:8"", ""conv-49_session_19_D19:9"", ""conv-49_session_23_D23:10"", ""conv-49_session_15_D15:1"", ""conv-49_session_19_D19:8"", ""conv-49_session_23_D23:9"", ""conv-49_session_19_D19:6"", ""conv-49_session_20_D20:3"", ""conv-49_session_5_D5:9""]"
conv-49_qa_50,1,cassandra-base,conv-49,conv-49_session_1_D1:14,1,509,1,5.402,61.1441,78.6749,84.3701,6.4357,3.3148,,0,,"[""conv-49_session_1_D1:10"", ""conv-49_session_20_D20:5"", ""conv-49_session_8_D8:30"", ""conv-49_session_11_D11:5"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:1"", ""conv-49_session_23_D23:28"", ""conv-49_session_7_D7:5""]"
conv-49_qa_50,1,cassandra-materialized,conv-49,conv-49_session_1_D1:14,1,509,1,4.8123,38.7049,58.6149,82.9705,8.1661,3.5839,,0,,"[""conv-49_session_1_D1:10"", ""conv-49_session_20_D20:5"", ""conv-49_session_8_D8:30"", ""conv-49_session_11_D11:5"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:1"", ""conv-49_session_23_D23:28"", ""conv-49_session_7_D7:5""]"
conv-49_qa_50,1,neo4j-native,conv-49,conv-49_session_1_D1:14,1,509,1,3.9355,15.8316,57.2078,81.671,38.4258,1.5897,,0,,"[""conv-49_session_1_D1:10"", ""conv-49_session_20_D20:5"", ""conv-49_session_8_D8:30"", ""conv-49_session_11_D11:5"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:1"", ""conv-49_session_23_D23:28"", ""conv-49_session_7_D7:5""]"
conv-49_qa_50,1,neo4j-materialized,conv-49,conv-49_session_1_D1:14,1,509,1,4.6685,6.0954,58.9136,83.4666,40.6986,1.1337,,0,,"[""conv-49_session_1_D1:10"", ""conv-49_session_20_D20:5"", ""conv-49_session_8_D8:30"", ""conv-49_session_11_D11:5"", ""conv-49_session_11_D11:6"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:20"", ""conv-49_session_11_D11:1"", ""conv-49_session_23_D23:28"", ""conv-49_session_7_D7:5""]"
conv-49_qa_51,3,cassandra-base,conv-49,conv-49_session_4_D4:2,1,509,1,30.269,69.2281,87.8758,94.9406,3.3394,3.8078,,0,,"[""conv-49_session_2_D2:7"", ""conv-49_session_8_D8:2"", ""conv-49_session_22_D22:1"", ""conv-49_session_20_D20:8"", ""conv-49_session_17_D17:15"", ""conv-49_session_8_D8:1"", ""conv-49_session_5_D5:4"", ""conv-49_session_10_D10:4"", ""conv-49_session_4_D4:4"", ""conv-49_session_24_D24:20""]"
conv-49_qa_51,3,cassandra-materialized,conv-49,conv-49_session_4_D4:2,1,509,1,27.5248,47.0272,87.5151,94.974,4.4031,4.9068,,0,,"[""conv-49_session_2_D2:7"", ""conv-49_session_8_D8:2"", ""conv-49_session_22_D22:1"", ""conv-49_session_20_D20:8"", ""conv-49_session_17_D17:15"", ""conv-49_session_8_D8:1"", ""conv-49_session_5_D5:4"", ""conv-49_session_10_D10:4"", ""conv-49_session_4_D4:4"", ""conv-49_session_24_D24:20""]"
conv-49_qa_51,3,neo4j-native,conv-49,conv-49_session_4_D4:2,1,509,1,19.7366,32.2195,87.7384,96.3809,29.2368,1.7119,,0,,"[""conv-49_session_2_D2:7"", ""conv-49_session_8_D8:2"", ""conv-49_session_22_D22:1"", ""conv-49_session_20_D20:8"", ""conv-49_session_17_D17:15"", ""conv-49_session_8_D8:1"", ""conv-49_session_5_D5:4"", ""conv-49_session_10_D10:4"", ""conv-49_session_4_D4:4"", ""conv-49_session_24_D24:20""]"
conv-49_qa_51,3,neo4j-materialized,conv-49,conv-49_session_4_D4:2,1,509,1,2.7204,3.7284,85.5755,93.7191,36.6874,1.4642,,0,,"[""conv-49_session_2_D2:7"", ""conv-49_session_8_D8:2"", ""conv-49_session_22_D22:1"", ""conv-49_session_20_D20:8"", ""conv-49_session_17_D17:15"", ""conv-49_session_8_D8:1"", ""conv-49_session_5_D5:4"", ""conv-49_session_10_D10:4"", ""conv-49_session_4_D4:4"", ""conv-49_session_24_D24:20""]"
conv-49_qa_52,2,cassandra-base,conv-49,conv-49_session_10_D10:12,1,509,1,17.0394,58.0298,78.3409,85.6148,10.5865,2.8393,,0,,"[""conv-49_session_16_D16:24"", ""conv-49_session_23_D23:24"", ""conv-49_session_10_D10:14"", ""conv-49_session_22_D22:1"", ""conv-49_session_19_D19:11"", ""conv-49_session_14_D14:7"", ""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_25_D25:5"", ""conv-49_session_13_D13:10""]"
conv-49_qa_52,2,cassandra-materialized,conv-49,conv-49_session_10_D10:12,1,509,1,15.4121,39.7652,76.2449,84.1371,10.0366,5.0607,,0,,"[""conv-49_session_16_D16:24"", ""conv-49_session_23_D23:24"", ""conv-49_session_10_D10:14"", ""conv-49_session_22_D22:1"", ""conv-49_session_19_D19:11"", ""conv-49_session_14_D14:7"", ""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_25_D25:5"", ""conv-49_session_13_D13:10""]"
conv-49_qa_52,2,neo4j-native,conv-49,conv-49_session_10_D10:12,1,509,1,4.2709,5.4468,73.9348,84.8023,39.9449,1.3219,,0,,"[""conv-49_session_16_D16:24"", ""conv-49_session_23_D23:24"", ""conv-49_session_10_D10:14"", ""conv-49_session_22_D22:1"", ""conv-49_session_19_D19:11"", ""conv-49_session_14_D14:7"", ""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_25_D25:5"", ""conv-49_session_13_D13:10""]"
conv-49_qa_52,2,neo4j-materialized,conv-49,conv-49_session_10_D10:12,1,509,1,16.1795,21.4262,75.8795,83.6422,36.5878,1.8901,,0,,"[""conv-49_session_16_D16:24"", ""conv-49_session_23_D23:24"", ""conv-49_session_10_D10:14"", ""conv-49_session_22_D22:1"", ""conv-49_session_19_D19:11"", ""conv-49_session_14_D14:7"", ""conv-49_session_23_D23:23"", ""conv-49_session_6_D6:1"", ""conv-49_session_25_D25:5"", ""conv-49_session_13_D13:10""]"
conv-49_qa_53,2,cassandra-base,conv-49,conv-49_session_10_D10:12,1,509,1,2.1805,66.5448,85.6489,93.4469,7.4511,4.5934,105.4914,1,7,"[""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:14"", ""conv-49_session_10_D10:13"", ""conv-49_session_10_D10:14"", ""conv-49_session_8_D8:13"", ""conv-49_session_10_D10:12"", ""conv-49_session_11_D11:7"", ""conv-49_session_8_D8:19"", ""conv-49_session_21_D21:18""]"
conv-49_qa_53,2,cassandra-materialized,conv-49,conv-49_session_10_D10:12,1,509,1,3.3929,26.137,85.6794,95.1456,7.3805,2.6964,105.2225,1,7,"[""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:14"", ""conv-49_session_10_D10:13"", ""conv-49_session_10_D10:14"", ""conv-49_session_8_D8:13"", ""conv-49_session_10_D10:12"", ""conv-49_session_11_D11:7"", ""conv-49_session_8_D8:19"", ""conv-49_session_21_D21:18""]"
conv-49_qa_53,2,neo4j-native,conv-49,conv-49_session_10_D10:12,1,509,1,3.8226,30.2454,85.4369,93.0158,35.4339,2.0194,130.4691,1,7,"[""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:14"", ""conv-49_session_10_D10:13"", ""conv-49_session_10_D10:14"", ""conv-49_session_8_D8:13"", ""conv-49_session_10_D10:12"", ""conv-49_session_11_D11:7"", ""conv-49_session_8_D8:19"", ""conv-49_session_21_D21:18""]"
conv-49_qa_53,2,neo4j-materialized,conv-49,conv-49_session_10_D10:12,1,509,1,3.9857,5.3055,84.5204,94.0423,39.5464,1.2799,134.8686,1,7,"[""conv-49_session_11_D11:11"", ""conv-49_session_11_D11:12"", ""conv-49_session_8_D8:14"", ""conv-49_session_10_D10:13"", ""conv-49_session_10_D10:14"", ""conv-49_session_8_D8:13"", ""conv-49_session_10_D10:12"", ""conv-49_session_11_D11:7"", ""conv-49_session_8_D8:19"", ""conv-49_session_21_D21:18""]"
conv-49_qa_54,1,cassandra-base,conv-49,conv-49_session_3_D3:1,1,509,1,3.0862,65.9782,85.4505,108.8426,3.3647,2.2095,114.4168,1,10,"[""conv-49_session_17_D17:2"", ""conv-49_session_25_D25:3"", ""conv-49_session_14_D14:1"", ""conv-49_session_6_D6:3"", ""conv-49_session_15_D15:1"", ""conv-49_session_12_D12:1"", ""conv-49_session_24_D24:13"", ""conv-49_session_25_D25:14"", ""conv-49_session_7_D7:2"", ""conv-49_session_3_D3:1""]"
conv-49_qa_54,1,cassandra-materialized,conv-49,conv-49_session_3_D3:1,1,509,1,3.3145,34.1978,60.2728,65.3797,18.2348,2.9302,86.5447,1,10,"[""conv-49_session_17_D17:2"", ""conv-49_session_25_D25:3"", ""conv-49_session_14_D14:1"", ""conv-49_session_6_D6:3"", ""conv-49_session_15_D15:1"", ""conv-49_session_12_D12:1"", ""conv-49_session_24_D24:13"", ""conv-49_session_25_D25:14"", ""conv-49_session_7_D7:2"", ""conv-49_session_3_D3:1""]"
conv-49_qa_54,1,neo4j-native,conv-49,conv-49_session_3_D3:1,1,509,1,4.3208,16.3777,59.7293,65.2589,60.4391,1.2222,126.9202,1,10,"[""conv-49_session_17_D17:2"", ""conv-49_session_25_D25:3"", ""conv-49_session_14_D14:1"", ""conv-49_session_6_D6:3"", ""conv-49_session_15_D15:1"", ""conv-49_session_12_D12:1"", ""conv-49_session_24_D24:13"", ""conv-49_session_25_D25:14"", ""conv-49_session_7_D7:2"", ""conv-49_session_3_D3:1""]"
conv-49_qa_54,1,neo4j-materialized,conv-49,conv-49_session_3_D3:1,1,509,1,3.3357,4.6758,58.5712,64.3574,57.8621,1.6395,123.859,1,10,"[""conv-49_session_17_D17:2"", ""conv-49_session_25_D25:3"", ""conv-49_session_14_D14:1"", ""conv-49_session_6_D6:3"", ""conv-49_session_15_D15:1"", ""conv-49_session_12_D12:1"", ""conv-49_session_24_D24:13"", ""conv-49_session_25_D25:14"", ""conv-49_session_7_D7:2"", ""conv-49_session_3_D3:1""]"
conv-49_qa_55,1,cassandra-base,conv-49,conv-49_session_11_D11:6,1,509,1,18.7753,55.3202,77.6753,85.6776,9.7762,3.8575,99.3113,1,3,"[""conv-49_session_13_D13:13"", ""conv-49_session_11_D11:7"", ""conv-49_session_11_D11:6"", ""conv-49_session_5_D5:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_14_D14:3"", ""conv-49_session_5_D5:1"", ""conv-49_session_18_D18:5"", ""conv-49_session_1_D1:1"", ""conv-49_session_1_D1:18""]"
conv-49_qa_55,1,cassandra-materialized,conv-49,conv-49_session_11_D11:6,1,509,1,17.6688,35.4887,75.8103,83.8112,10.4726,2.4786,96.7624,1,3,"[""conv-49_session_13_D13:13"", ""conv-49_session_11_D11:7"", ""conv-49_session_11_D11:6"", ""conv-49_session_5_D5:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_14_D14:3"", ""conv-49_session_5_D5:1"", ""conv-49_session_18_D18:5"", ""conv-49_session_1_D1:1"", ""conv-49_session_1_D1:18""]"
conv-49_qa_55,1,neo4j-native,conv-49,conv-49_session_11_D11:6,1,509,1,3.1504,4.2158,64.885,84.468,33.6408,1.3602,119.469,1,3,"[""conv-49_session_13_D13:13"", ""conv-49_session_11_D11:7"", ""conv-49_session_11_D11:6"", ""conv-49_session_5_D5:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_14_D14:3"", ""conv-49_session_5_D5:1"", ""conv-49_session_18_D18:5"", ""conv-49_session_1_D1:1"", ""conv-49_session_1_D1:18""]"
conv-49_qa_55,1,neo4j-materialized,conv-49,conv-49_session_11_D11:6,1,509,1,14.1853,19.9445,75.0439,83.9349,38.2678,1.258,123.4607,1,3,"[""conv-49_session_13_D13:13"", ""conv-49_session_11_D11:7"", ""conv-49_session_11_D11:6"", ""conv-49_session_5_D5:13"", ""conv-49_session_1_D1:10"", ""conv-49_session_14_D14:3"", ""conv-49_session_5_D5:1"", ""conv-49_session_18_D18:5"", ""conv-49_session_1_D1:1"", ""conv-49_session_1_D1:18""]"
